version,musicId,chartType,level,skillRate,maxCombo,maxKeepCount,maxJustReflec,chartVersion
3,391,medium,7,-1,319,-1,12,3
3,391,hard,10,-1,567,-1,16,3
3,392,basic,3,-1,113,-1,5,3
3,392,medium,7,-1,229,-1,8,3
3,392,hard,10,-1,589,-1,17,3
3,393,basic,2,-1,53,-1,2,3
3,393,medium,5,-1,137,-1,6,3
3,393,hard,8,-1,314,-1,11,3
3,394,basic,3,-1,137,-1,6,3
3,394,medium,6,-1,260,-1,10,3
3,394,hard,9,-1,442,-1,13,3
3,395,basic,4,-1,121,-1,5,3
3,395,medium,7,-1,285,-1,10,3
3,395,hard,10,-1,531,-1,15,3
3,396,basic,3,-1,160,-1,7,3
3,396,medium,6,-1,281,-1,10,3
3,396,hard,9,-1,440,-1,12,3
3,397,basic,4,-1,137,-1,6,3
3,397,medium,6,-1,239,-1,9,3
3,397,hard,9,-1,507,-1,15,3
3,398,basic,2,-1,65,-1,3,3
3,398,medium,6,-1,220,-1,8,3
3,398,hard,9,-1,315,-1,12,3
3,399,basic,4,-1,191,-1,9,3
3,399,medium,7,-1,386,-1,14,3
3,399,hard,9,-1,586,-1,17,3
3,400,basic,3,-1,102,-1,4,3
3,400,medium,6,-1,188,-1,9,3
3,400,hard,8,-1,320,-1,12,3
3,401,basic,5,-1,277,-1,10,3
3,401,medium,8,-1,508,-1,15,3
3,401,hard,11,-1,893,-1,26,3
3,402,basic,3,-1,105,-1,4,3
3,402,medium,6,-1,184,-1,8,3
3,402,hard,9,-1,328,-1,12,3
3,403,basic,4,-1,213,-1,8,3
3,403,medium,7,-1,404,-1,11,3
3,403,hard,10,-1,662,-1,19,3
3,404,basic,4,-1,117,-1,5,3
3,404,medium,7,-1,303,-1,11,3
3,404,hard,9,-1,448,-1,13,3
3,405,basic,3,-1,99,-1,4,3
3,405,medium,6,-1,243,-1,9,3
3,405,hard,9,-1,449,-1,13,3
3,406,basic,3,-1,114,-1,5,3
3,406,medium,6,-1,169,-1,7,3
3,406,hard,8,-1,323,-1,12,3
3,408,basic,4,-1,117,-1,5,3
3,408,medium,6,-1,234,-1,9,3
3,408,hard,10,-1,468,-1,13,3
3,409,basic,3,-1,106,-1,4,3
3,409,medium,5,-1,232,-1,8,3
3,409,hard,8,-1,343,-1,12,3
3,410,basic,3,-1,158,-1,7,3
3,410,medium,7,-1,282,-1,10,3
3,410,hard,9,-1,555,-1,16,3
3,411,basic,3,-1,99,-1,4,3
3,411,medium,6,-1,270,-1,10,3
3,411,hard,9,-1,467,-1,13,3
3,413,basic,3,-1,110,-1,5,3
3,413,medium,7,-1,316,-1,12,3
3,413,hard,10,-1,561,-1,16,3
3,414,basic,4,-1,224,-1,8,3
3,414,medium,8,-1,390,-1,15,3
3,414,hard,11,-1,658,-1,19,3
3,415,basic,4,-1,141,-1,6,3
3,415,medium,8,-1,358,-1,13,3
3,415,hard,11,-1,644,-1,18,3
3,416,basic,6,-1,201,-1,7,3
3,416,medium,9,-1,405,-1,11,3
3,416,hard,11,-1,830,-1,24,3
3,418,basic,4,-1,134,-1,6,3
3,418,medium,6,-1,243,-1,9,3
3,418,hard,9,-1,511,-1,14,3
3,419,basic,4,-1,240,-1,9,3
3,419,medium,7,-1,447,-1,12,3
3,419,hard,9,-1,661,-1,19,3
3,420,basic,4,-1,152,-1,7,3
3,420,medium,7,-1,296,-1,11,3
3,420,hard,10,-1,468,-1,13,3
3,421,basic,5,-1,194,-1,9,3
3,421,medium,8,-1,398,-1,15,3
3,421,hard,11,-1,697,-1,20,3
3,422,basic,3,-1,103,-1,4,3
3,422,medium,6,-1,249,-1,9,3
3,422,hard,9,-1,490,-1,14,3
3,423,basic,4,-1,135,-1,6,3
3,423,medium,6,-1,189,-1,9,3
3,423,hard,9,-1,446,-1,13,3
3,424,basic,4,-1,196,-1,9,3
3,424,medium,8,-1,410,-1,12,3
3,424,hard,11,-1,728,-1,21,3
3,425,basic,4,-1,182,-1,7,3
3,425,medium,7,-1,336,-1,13,3
3,425,hard,10,-1,466,-1,13,3
3,426,basic,3,-1,208,-1,7,3
3,426,medium,7,-1,399,-1,15,3
3,426,hard,10,-1,630,-1,18,3
3,427,basic,4,-1,137,-1,6,3
3,427,medium,8,-1,369,-1,14,3
3,427,hard,10,-1,499,-1,14,3
3,428,basic,3,-1,154,-1,7,3
3,428,medium,6,-1,353,-1,13,3
3,428,hard,9,-1,481,-1,13,3
3,429,basic,3,-1,157,-1,7,3
3,429,medium,7,-1,310,-1,12,3
3,429,hard,9,-1,640,-1,18,3
3,430,basic,4,-1,184,-1,8,3
3,430,medium,8,-1,414,-1,12,3
3,430,hard,11,-1,744,-1,21,3
3,431,basic,4,-1,162,-1,7,3
3,431,medium,7,-1,374,-1,14,3
3,431,hard,10,-1,666,-1,19,3
3,432,basic,3,-1,110,-1,5,3
3,432,medium,7,-1,332,-1,13,3
3,432,hard,10,-1,591,-1,17,3
3,433,basic,3,-1,139,-1,6,3
3,433,medium,7,-1,283,-1,11,3
3,433,hard,9,-1,509,-1,15,3
3,434,basic,5,-1,222,-1,8,3
3,434,medium,8,-1,344,-1,13,3
3,434,hard,11,-1,655,-1,19,3
3,435,basic,5,-1,262,-1,10,3
3,435,medium,8,-1,459,-1,13,3
3,435,hard,11,-1,942,-1,27,3
3,437,basic,3,-1,94,-1,4,3
3,437,medium,6,-1,210,-1,7,3
3,437,hard,9,-1,365,-1,14,3
3,438,basic,3,-1,111,-1,5,3
3,438,medium,7,-1,309,-1,11,3
3,438,hard,9,-1,410,-1,12,3
3,439,basic,4,-1,211,-1,8,3
3,439,medium,8,-1,421,-1,12,3
3,439,hard,11,-1,609,-1,17,3
3,440,basic,3,-1,117,-1,5,3
3,440,medium,6,-1,290,-1,11,3
3,440,hard,10,-1,556,-1,16,3
3,441,basic,4,-1,191,-1,9,3
3,441,medium,8,-1,347,-1,13,3
3,441,hard,11,-1,698,-1,20,3
3,442,basic,4,-1,186,-1,8,3
3,442,medium,7,-1,310,-1,11,3
3,442,hard,10,-1,585,-1,17,3
2,0,basic,1,-1,66,-1,3,1
2,0,medium,5,-1,156,-1,7,1
2,0,hard,6,-1,243,-1,9,1
2,1,basic,3,-1,144,-1,7,1
2,1,medium,5,-1,213,-1,8,1
2,1,hard,9,-1,412,-1,11,1
2,2,basic,4,-1,171,-1,8,1
2,2,medium,6,-1,234,-1,9,1
2,2,hard,9,-1,466,-1,13,1
2,3,basic,2,-1,59,-1,3,1
2,3,medium,4,-1,143,-1,7,1
2,3,hard,6,-1,250,-1,9,1
2,4,basic,1,-1,59,-1,2,1
2,4,medium,4,-1,219,-1,8,1
2,4,hard,7,-1,319,-1,12,1
2,5,basic,3,-1,123,-1,5,1
2,5,medium,5,-1,204,-1,7,1
2,5,hard,7,-1,273,-1,10,1
2,6,basic,2,-1,104,-1,5,1
2,6,medium,5,-1,190,-1,9,1
2,6,hard,7,-1,305,-1,11,1
2,7,basic,2,-1,106,-1,5,1
2,7,medium,4,-1,200,-1,9,1
2,7,hard,7,-1,297,-1,11,1
2,8,basic,2,-1,87,-1,4,1
2,8,medium,4,-1,155,-1,7,1
2,8,hard,6,-1,219,-1,8,1
2,9,basic,3,-1,125,-1,6,1
2,9,medium,5,-1,192,-1,9,1
2,9,hard,7,-1,288,-1,11,1
2,10,basic,3,-1,185,-1,8,1
2,10,medium,6,-1,285,-1,11,1
2,10,hard,8,-1,324,-1,12,1
2,11,basic,2,-1,136,-1,6,1
2,11,medium,6,-1,236,-1,9,1
2,11,hard,8,-1,360,-1,13,1
2,12,basic,1,-1,81,-1,3,1
2,12,medium,5,-1,195,-1,9,1
2,12,hard,8,-1,315,-1,12,1
2,13,basic,2,-1,103,-1,4,1
2,13,medium,4,-1,167,-1,8,1
2,13,hard,6,-1,242,-1,9,1
2,14,basic,1,-1,51,-1,2,1
2,14,medium,4,-1,135,-1,6,1
2,14,hard,6,-1,197,-1,9,1
2,15,basic,2,-1,94,-1,4,1
2,15,medium,5,-1,170,-1,8,1
2,15,hard,7,-1,251,-1,9,1
2,16,basic,2,-1,83,-1,4,1
2,16,medium,4,-1,199,-1,9,1
2,16,hard,6,-1,251,-1,9,1
2,17,basic,2,-1,108,-1,5,1
2,17,medium,5,-1,187,-1,9,1
2,17,hard,9,-1,303,-1,12,1
2,18,basic,3,-1,149,-1,7,1
2,18,medium,6,-1,245,-1,9,1
2,18,hard,7,-1,309,-1,11,1
2,19,basic,1,-1,54,-1,2,1
2,19,medium,3,-1,95,-1,4,1
2,19,hard,5,-1,194,-1,9,1
2,20,basic,4,-1,236,-1,9,1
2,20,medium,6,-1,289,-1,11,1
2,20,hard,8,-1,349,-1,13,1
2,21,basic,3,-1,205,-1,7,1
2,21,medium,7,-1,401,-1,11,1
2,21,hard,10,-1,551,-1,16,2
2,22,basic,4,-1,220,-1,8,1
2,22,medium,6,-1,331,-1,12,1
2,22,hard,8,-1,428,-1,12,1
2,23,basic,2,-1,99,-1,5,1
2,23,medium,6,-1,239,-1,9,1
2,23,hard,8,-1,382,-1,14,1
2,24,basic,2,-1,87,-1,4,1
2,24,medium,4,-1,165,-1,8,1
2,24,hard,6,-1,213,-1,8,1
2,25,basic,2,-1,92,-1,4,1
2,25,medium,5,-1,250,-1,9,1
2,25,hard,7,-1,311,-1,12,1
2,26,basic,2,-1,101,-1,5,1
2,26,medium,5,-1,197,-1,9,1
2,26,hard,7,-1,254,-1,9,1
2,27,basic,2,-1,90,-1,4,1
2,27,medium,5,-1,182,-1,9,1
2,27,hard,7,-1,315,-1,12,1
2,28,basic,1,-1,71,-1,3,1
2,28,medium,4,-1,183,-1,8,1
2,28,hard,7,-1,240,-1,9,1
2,29,basic,1,-1,65,-1,3,1
2,29,medium,5,-1,228,-1,8,1
2,29,hard,7,-1,332,-1,12,1
2,30,basic,2,-1,125,-1,6,1
2,30,medium,5,-1,219,-1,9,1
2,30,hard,7,-1,285,-1,11,1
2,31,basic,3,-1,147,-1,7,1
2,31,medium,5,-1,221,-1,8,1
2,31,hard,7,-1,305,-1,11,1
2,32,basic,3,-1,108,-1,5,1
2,32,medium,5,-1,194,-1,9,1
2,32,hard,7,-1,260,-1,10,1
2,33,basic,5,-1,333,-1,13,1
2,33,medium,8,-1,379,-1,14,1
2,33,hard,10,-1,484,-1,14,1
2,34,basic,3,-1,118,-1,5,1
2,34,medium,5,-1,186,-1,8,1
2,34,hard,8,-1,282,-1,10,1
2,35,basic,3,-1,129,-1,6,1
2,35,medium,5,-1,188,-1,9,1
2,35,hard,7,-1,280,-1,10,1
2,36,basic,4,-1,170,-1,8,1
2,36,medium,6,-1,216,-1,8,1
2,36,hard,8,-1,277,-1,10,1
2,37,basic,2,-1,98,-1,4,1
2,37,medium,5,-1,247,-1,9,1
2,37,hard,7,-1,353,-1,14,1
2,38,basic,2,-1,120,-1,5,1
2,38,medium,5,-1,185,-1,9,1
2,38,hard,7,-1,368,-1,14,1
2,39,basic,4,-1,195,-1,9,1
2,39,medium,8,-1,351,-1,13,1
2,39,hard,10,-1,396,-1,15,1
2,40,basic,4,-1,205,-1,8,1
2,40,medium,6,-1,255,-1,9,1
2,40,hard,8,-1,346,-1,13,1
2,41,basic,3,-1,161,-1,7,1
2,41,medium,6,-1,298,-1,11,1
2,41,hard,9,-1,361,-1,14,1
2,42,basic,5,-1,265,-1,10,1
2,42,medium,7,-1,347,-1,13,1
2,42,hard,10,-1,605,-1,17,1
2,43,basic,3,-1,183,-1,8,1
2,43,medium,6,-1,290,-1,11,1
2,43,hard,8,-1,419,-1,12,1
2,44,basic,3,-1,183,-1,8,1
2,44,medium,6,-1,276,-1,10,1
2,44,hard,8,-1,362,-1,14,1
2,45,basic,2,-1,157,-1,7,1
2,45,medium,5,-1,223,-1,9,1
2,45,hard,7,-1,279,-1,12,1
2,46,basic,2,-1,85,-1,4,1
2,46,medium,4,-1,154,-1,7,1
2,46,hard,6,-1,222,-1,8,1
2,47,basic,5,-1,234,-1,9,1
2,47,medium,8,-1,371,-1,14,1
2,47,hard,11,-1,603,-1,17,2
2,48,basic,3,-1,177,-1,8,1
2,48,medium,7,-1,283,-1,11,1
2,48,hard,9,-1,410,-1,12,1
2,49,basic,4,-1,207,-1,8,1
2,49,medium,6,-1,254,-1,9,1
2,49,hard,8,-1,384,-1,14,1
2,50,basic,4,-1,205,-1,7,1
2,50,medium,7,-1,351,-1,13,1
2,50,hard,9,-1,432,-1,12,1
2,51,basic,3,-1,161,-1,7,1
2,51,medium,5,-1,241,-1,9,1
2,51,hard,7,-1,338,-1,13,1
2,52,basic,4,-1,258,-1,10,1
2,52,medium,7,-1,319,-1,12,1
2,52,hard,9,-1,414,-1,12,1
2,53,basic,4,-1,278,-1,10,1
2,53,medium,7,-1,324,-1,12,1
2,53,hard,8,-1,386,-1,15,1
2,54,basic,4,-1,201,-1,7,1
2,54,medium,6,-1,343,-1,13,1
2,54,hard,11,-1,630,-1,18,1
2,55,basic,5,-1,282,-1,11,1
2,55,medium,7,-1,382,-1,15,1
2,55,hard,11,-1,676,-1,20,2
2,56,basic,2,-1,104,-1,5,1
2,56,medium,4,-1,149,-1,7,1
2,56,hard,7,-1,224,-1,8,1
2,57,basic,3,-1,174,-1,8,1
2,57,medium,6,-1,285,-1,11,1
2,57,hard,7,-1,379,-1,14,1
2,58,basic,2,-1,95,-1,4,1
2,58,medium,6,-1,265,-1,10,1
2,58,hard,8,-1,406,-1,11,1
2,59,basic,3,-1,160,-1,7,1
2,59,medium,6,-1,238,-1,9,1
2,59,hard,8,-1,337,-1,13,1
2,60,basic,1,-1,77,-1,3,1
2,60,medium,3,-1,144,-1,6,1
2,60,hard,5,-1,234,-1,9,1
2,61,basic,2,-1,116,-1,5,1
2,61,medium,5,-1,262,-1,10,1
2,61,hard,7,-1,346,-1,13,1
2,62,basic,3,-1,137,-1,6,1
2,62,medium,5,-1,270,-1,10,1
2,62,hard,8,-1,374,-1,14,1
2,63,basic,4,-1,172,-1,8,1
2,63,medium,8,-1,345,-1,13,1
2,63,hard,9,-1,390,-1,15,1
2,64,basic,3,-1,151,-1,7,1
2,64,medium,5,-1,263,-1,10,1
2,64,hard,7,-1,412,-1,11,1
2,65,basic,4,-1,218,-1,8,1
2,65,medium,7,-1,315,-1,12,1
2,65,hard,10,-1,500,-1,14,1
2,66,basic,3,-1,171,-1,8,1
2,66,medium,5,-1,244,-1,9,1
2,66,hard,8,-1,427,-1,12,1
2,67,basic,3,-1,127,-1,6,1
2,67,medium,5,-1,192,-1,7,1
2,67,hard,8,-1,312,-1,11,2
2,68,basic,3,-1,175,-1,8,1
2,68,medium,6,-1,327,-1,12,1
2,68,hard,9,-1,417,-1,12,1
2,69,basic,5,-1,303,-1,11,1
2,69,medium,7,-1,374,-1,14,1
2,69,hard,11,-1,713,-1,21,1
2,70,basic,2,-1,120,-1,5,1
2,70,medium,5,-1,239,-1,9,1
2,70,hard,8,-1,390,-1,15,1
2,71,basic,2,-1,98,-1,4,1
2,71,medium,4,-1,180,-1,8,1
2,71,hard,6,-1,241,-1,9,1
2,72,basic,4,-1,221,-1,8,1
2,72,medium,6,-1,287,-1,11,1
2,72,hard,8,-1,334,-1,12,1
2,73,basic,3,-1,128,-1,6,1
2,73,medium,6,-1,315,-1,12,1
2,73,hard,9,-1,420,-1,12,1
2,74,basic,4,-1,270,-1,10,1
2,74,medium,6,-1,340,-1,13,1
2,74,hard,9,-1,441,-1,12,1
2,75,basic,3,-1,144,-1,6,1
2,75,medium,7,-1,344,-1,13,1
2,75,hard,9,-1,478,-1,13,1
2,76,basic,3,-1,128,-1,6,1
2,76,medium,7,-1,307,-1,12,1
2,76,hard,9,-1,492,-1,14,1
2,77,basic,4,-1,312,-1,12,1
2,77,medium,8,-1,519,-1,15,1
2,77,hard,10,-1,698,-1,20,1
2,78,basic,3,-1,233,-1,8,1
2,78,medium,7,-1,400,-1,15,1
2,78,hard,9,-1,526,-1,15,1
2,79,basic,5,-1,338,-1,13,1
2,79,medium,8,-1,442,-1,12,1
2,79,hard,11,-1,748,-1,21,1
2,80,basic,3,-1,213,-1,8,1
2,80,medium,6,-1,292,-1,11,1
2,80,hard,9,-1,522,-1,15,1
2,81,basic,4,-1,219,-1,8,1
2,81,medium,7,-1,419,-1,12,1
2,81,hard,10,-1,679,-1,19,1
2,82,basic,4,-1,274,-1,10,1
2,82,medium,7,-1,392,-1,15,1
2,82,hard,9,-1,514,-1,15,1
2,83,basic,4,-1,290,-1,11,1
2,83,medium,6,-1,328,-1,12,1
2,83,hard,8,-1,414,-1,12,1
2,84,basic,2,-1,102,-1,4,2
2,84,medium,4,-1,159,-1,7,2
2,84,hard,6,-1,248,-1,9,2
2,85,basic,2,-1,74,-1,3,2
2,85,medium,4,-1,190,-1,9,2
2,85,hard,7,-1,283,-1,11,2
2,86,basic,3,-1,156,-1,7,2
2,86,medium,5,-1,229,-1,8,2
2,86,hard,8,-1,311,-1,12,2
2,87,basic,3,-1,127,-1,5,2
2,87,medium,6,-1,245,-1,9,2
2,87,hard,8,-1,365,-1,14,2
2,88,basic,3,-1,162,-1,7,2
2,88,medium,5,-1,268,-1,10,2
2,88,hard,8,-1,337,-1,13,2
2,89,basic,4,-1,208,-1,8,2
2,89,medium,6,-1,316,-1,12,2
2,89,hard,9,-1,461,-1,13,2
2,90,basic,4,-1,218,-1,8,2
2,90,medium,6,-1,328,-1,12,2
2,90,hard,8,-1,433,-1,12,2
2,91,basic,2,-1,84,-1,3,2
2,91,medium,4,-1,141,-1,6,2
2,91,hard,6,-1,338,-1,13,2
2,92,basic,2,-1,95,-1,4,2
2,92,medium,4,-1,214,-1,8,2
2,92,hard,7,-1,341,-1,13,2
2,93,basic,1,-1,54,-1,2,2
2,93,medium,5,-1,166,-1,7,2
2,93,hard,6,-1,234,-1,9,2
2,94,basic,1,-1,62,-1,2,2
2,94,medium,4,-1,118,-1,5,2
2,94,hard,7,-1,247,-1,9,2
2,95,basic,3,-1,196,-1,9,2
2,95,medium,6,-1,262,-1,10,2
2,95,hard,8,-1,422,-1,12,2
2,96,basic,2,-1,123,-1,5,2
2,96,medium,5,-1,236,-1,9,2
2,96,hard,7,-1,361,-1,14,2
2,97,basic,4,-1,156,-1,7,2
2,97,medium,5,-1,212,-1,8,2
2,97,hard,8,-1,286,-1,11,2
2,98,basic,3,-1,123,-1,5,2
2,98,medium,6,-1,203,-1,7,2
2,98,hard,8,-1,319,-1,12,2
2,99,basic,2,-1,122,-1,5,2
2,99,medium,5,-1,220,-1,8,2
2,99,hard,7,-1,241,-1,9,2
2,100,basic,4,-1,169,-1,8,2
2,100,medium,6,-1,270,-1,10,2
2,100,hard,9,-1,369,-1,14,2
2,101,basic,3,-1,97,-1,4,2
2,101,medium,6,-1,329,-1,12,2
2,101,hard,8,-1,412,-1,11,2
2,102,basic,2,-1,113,-1,5,2
2,102,medium,5,-1,240,-1,9,2
2,102,hard,7,-1,347,-1,13,2
2,103,basic,3,-1,149,-1,7,2
2,103,medium,6,-1,209,-1,8,2
2,103,hard,7,-1,338,-1,13,2
2,104,basic,2,-1,49,-1,2,2
2,104,medium,5,-1,180,-1,8,2
2,104,hard,7,-1,249,-1,9,2
2,105,basic,3,-1,131,-1,6,2
2,105,medium,5,-1,203,-1,7,2
2,105,hard,7,-1,300,-1,11,2
2,106,basic,4,-1,162,-1,7,2
2,106,medium,6,-1,283,-1,11,2
2,106,hard,9,-1,400,-1,15,2
2,107,basic,3,-1,129,-1,6,2
2,107,medium,6,-1,223,-1,8,2
2,107,hard,7,-1,284,-1,11,2
2,108,basic,3,-1,165,-1,7,2
2,108,medium,5,-1,191,-1,9,2
2,108,hard,7,-1,263,-1,10,2
2,109,basic,2,-1,79,-1,3,2
2,109,medium,5,-1,214,-1,8,2
2,109,hard,7,-1,305,-1,11,2
2,110,basic,3,-1,100,-1,4,2
2,110,medium,6,-1,225,-1,8,2
2,110,hard,8,-1,355,-1,13,2
2,111,basic,4,-1,164,-1,7,2
2,111,medium,7,-1,306,-1,12,2
2,111,hard,9,-1,464,-1,13,2
2,112,basic,3,-1,65,-1,3,2
2,112,medium,5,-1,233,-1,9,2
2,112,hard,7,-1,293,-1,10,2
2,113,basic,2,-1,106,-1,5,2
2,113,medium,6,-1,235,-1,9,2
2,113,hard,9,-1,406,-1,11,2
2,114,basic,3,-1,214,-1,8,2
2,114,medium,5,-1,270,-1,10,2
2,114,hard,8,-1,390,-1,15,2
2,115,basic,4,-1,210,-1,8,2
2,115,medium,7,-1,301,-1,11,2
2,115,hard,10,-1,512,-1,14,2
2,116,basic,2,-1,99,-1,4,2
2,116,medium,5,-1,208,-1,8,2
2,116,hard,7,-1,342,-1,13,2
2,117,basic,2,-1,86,-1,4,2
2,117,medium,5,-1,158,-1,7,2
2,117,hard,7,-1,243,-1,9,2
2,118,basic,3,-1,152,-1,7,2
2,118,medium,6,-1,235,-1,9,2
2,118,hard,8,-1,374,-1,14,2
2,119,basic,2,-1,131,-1,6,1
2,119,medium,5,-1,268,-1,10,1
2,119,hard,8,-1,408,-1,11,1
2,120,basic,5,-1,215,-1,8,2
2,120,medium,7,-1,306,-1,11,2
2,120,hard,11,-1,455,-1,13,2
2,121,basic,4,-1,215,-1,8,1
2,121,medium,6,-1,298,-1,11,1
2,121,hard,8,-1,370,-1,14,1
2,122,basic,3,-1,176,-1,8,1
2,122,medium,5,-1,248,-1,9,1
2,122,hard,8,-1,354,-1,13,1
2,123,basic,5,-1,219,-1,8,2
2,123,medium,8,-1,370,-1,14,2
2,123,hard,11,-1,529,-1,15,2
2,124,basic,4,-1,215,-1,8,2
2,124,medium,7,-1,333,-1,13,2
2,124,hard,9,-1,489,-1,14,2
2,125,basic,4,-1,258,-1,10,1
2,125,medium,7,-1,332,-1,12,1
2,125,hard,9,-1,425,-1,12,1
2,126,basic,3,-1,192,-1,9,2
2,126,medium,6,-1,311,-1,11,2
2,126,hard,8,-1,382,-1,14,2
2,127,basic,2,-1,102,-1,4,2
2,127,medium,5,-1,195,-1,9,2
2,127,hard,8,-1,329,-1,13,2
2,128,basic,3,-1,171,-1,8,2
2,128,medium,6,-1,312,-1,12,2
2,128,hard,8,-1,416,-1,12,2
2,129,basic,5,-1,370,-1,14,2
2,129,medium,8,-1,494,-1,14,2
2,129,hard,11,-1,733,-1,21,2
2,130,basic,1,-1,67,-1,3,2
2,130,medium,3,-1,103,-1,4,2
2,130,hard,6,-1,198,-1,9,2
2,131,basic,3,-1,121,-1,6,2
2,131,medium,5,-1,278,-1,10,2
2,131,hard,8,-1,403,-1,11,2
2,132,basic,4,-1,197,-1,9,2
2,132,medium,6,-1,330,-1,12,2
2,132,hard,8,-1,402,-1,11,2
2,133,basic,4,-1,202,-1,7,2
2,133,medium,6,-1,253,-1,9,2
2,133,hard,9,-1,373,-1,14,2
2,134,basic,3,-1,147,-1,6,2
2,134,medium,8,-1,370,-1,14,2
2,134,hard,10,-1,519,-1,15,2
2,135,basic,4,-1,232,-1,8,2
2,135,medium,7,-1,320,-1,12,2
2,135,hard,9,-1,393,-1,15,2
2,136,basic,4,-1,170,-1,8,2
2,136,medium,6,-1,251,-1,9,2
2,136,hard,9,-1,422,-1,11,2
2,137,basic,4,-1,189,-1,9,2
2,137,medium,7,-1,301,-1,11,2
2,137,hard,10,-1,565,-1,16,2
2,138,basic,4,-1,173,-1,8,2
2,138,medium,7,-1,285,-1,11,2
2,138,hard,9,-1,415,-1,12,2
2,139,basic,2,-1,97,-1,4,2
2,139,medium,5,-1,206,-1,7,2
2,139,hard,7,-1,334,-1,12,2
2,140,basic,4,-1,212,-1,8,2
2,140,medium,6,-1,256,-1,9,2
2,140,hard,8,-1,394,-1,15,2
2,141,basic,3,-1,105,-1,5,2
2,141,medium,6,-1,194,-1,9,2
2,141,hard,8,-1,284,-1,11,2
2,142,basic,4,-1,242,-1,9,2
2,142,medium,7,-1,307,-1,11,2
2,142,hard,9,-1,441,-1,12,2
2,143,basic,2,-1,134,-1,6,2
2,143,medium,5,-1,260,-1,10,2
2,143,hard,8,-1,381,-1,14,2
2,144,basic,3,-1,164,-1,7,2
2,144,medium,6,-1,205,-1,7,2
2,144,hard,8,-1,301,-1,11,2
2,145,basic,3,-1,196,-1,9,1
2,145,medium,6,-1,345,-1,13,1
2,145,hard,9,-1,547,-1,16,1
2,146,basic,4,-1,271,-1,10,2
2,146,medium,6,-1,388,-1,15,2
2,146,hard,9,-1,546,-1,15,2
2,147,basic,2,-1,60,-1,2,2
2,147,medium,4,-1,205,-1,8,2
2,147,hard,7,-1,382,-1,14,2
2,148,basic,4,-1,217,-1,8,2
2,148,medium,6,-1,319,-1,12,2
2,148,hard,10,-1,544,-1,15,2
2,149,basic,3,-1,187,-1,9,2
2,149,medium,5,-1,277,-1,10,2
2,149,hard,8,-1,386,-1,15,2
2,150,basic,3,-1,122,-1,5,2
2,150,medium,5,-1,274,-1,10,2
2,150,hard,7,-1,396,-1,15,2
2,151,basic,3,-1,132,-1,6,2
2,151,medium,5,-1,217,-1,8,2
2,151,hard,7,-1,312,-1,11,2
2,152,basic,4,-1,200,-1,9,2
2,152,medium,6,-1,293,-1,11,2
2,152,hard,8,-1,421,-1,12,2
2,153,basic,4,-1,207,-1,8,2
2,153,medium,7,-1,314,-1,12,2
2,153,hard,9,-1,400,-1,15,2
2,154,basic,3,-1,175,-1,7,2
2,154,medium,6,-1,270,-1,10,2
2,154,hard,9,-1,435,-1,12,2
2,155,basic,3,-1,179,-1,8,2
2,155,medium,6,-1,237,-1,9,2
2,155,hard,8,-1,352,-1,13,2
2,156,basic,2,-1,98,-1,4,2
2,156,medium,5,-1,175,-1,8,2
2,156,hard,8,-1,311,-1,11,2
2,157,basic,4,-1,248,-1,9,2
2,157,medium,7,-1,360,-1,13,2
2,157,hard,10,-1,608,-1,17,2
2,158,basic,4,-1,195,-1,9,2
2,158,medium,8,-1,419,-1,12,2
2,158,hard,11,-1,671,-1,19,2
2,159,basic,3,-1,190,-1,9,2
2,159,medium,7,-1,396,-1,15,2
2,159,hard,9,-1,519,-1,15,2
2,160,basic,4,-1,256,-1,9,2
2,160,medium,8,-1,476,-1,13,2
2,160,hard,11,-1,844,-1,24,2
2,161,basic,4,-1,185,-1,8,2
2,161,medium,7,-1,379,-1,14,2
2,161,hard,9,-1,552,-1,16,2
2,162,basic,5,-1,272,-1,10,2
2,162,medium,8,-1,493,-1,14,2
2,162,hard,11,-1,757,-1,22,2
2,163,basic,3,-1,177,-1,8,2
2,163,medium,6,-1,380,-1,14,2
2,163,hard,10,-1,577,-1,17,2
2,164,basic,3,-1,185,-1,8,2
2,164,medium,6,-1,305,-1,11,2
2,164,hard,10,-1,502,-1,14,2
2,165,basic,4,-1,190,-1,9,2
2,165,medium,6,-1,298,-1,11,2
2,165,hard,9,-1,452,-1,13,2
2,166,basic,4,-1,223,-1,8,2
2,166,medium,7,-1,397,-1,15,2
2,166,hard,9,-1,545,-1,15,2
2,167,basic,5,-1,300,-1,11,2
2,167,medium,8,-1,426,-1,12,2
2,167,hard,11,-1,700,-1,20,2
2,168,basic,4,-1,180,-1,8,2
2,168,medium,6,-1,324,-1,12,2
2,168,hard,9,-1,474,-1,13,2
2,169,basic,2,-1,83,-1,3,2
2,169,medium,5,-1,212,-1,8,2
2,169,hard,7,-1,331,-1,12,2
2,170,basic,2,-1,105,-1,5,2
2,170,medium,5,-1,221,-1,8,2
2,170,hard,8,-1,334,-1,13,2
2,171,basic,2,-1,101,-1,4,2
2,171,medium,5,-1,222,-1,8,2
2,171,hard,8,-1,356,-1,13,2
2,172,basic,3,-1,130,-1,6,2
2,172,medium,6,-1,234,-1,9,2
2,172,hard,9,-1,363,-1,14,2
2,173,basic,3,-1,129,-1,6,2
2,173,medium,6,-1,201,-1,7,2
